"id"	"apptype"	"rank"	"name"	"link"	"created_at"	"updated_at"
711	"grossing"	237	"MeetMe - Chat and Meet New People"	"https://www.appannie.com/apps/ios/app/meetme-chat-and-meet-new-people/"	"2015-04-01 12:38:47.756206"	"2015-04-01 12:39:03.243580"
712	"free"	238	"Yik Yak"	"https://www.appannie.com/apps/ios/app/yik-yak/"	"2015-04-01 12:38:47.765572"	"2015-04-01 12:39:03.253626"
713	"paid"	238	"QuickVoice2Text Email (PRO Recorder)"	"https://www.appannie.com/apps/ios/app/quickvoice2text-email-pro-recorder/"	"2015-04-01 12:38:47.774555"	"2015-04-01 12:39:03.266059"
714	"grossing"	238	"Famousgram - Get followers and likes for Instagram"	"https://www.appannie.com/apps/ios/app/famousgram-get-followers-and-likes-for-instagram/"	"2015-04-01 12:38:47.783742"	"2015-04-01 12:39:03.275942"
715	"free"	239	"FancyKey for iOS 8 - Personalize your keyboard with cool Fonts, colorful Themes and beautiful Emoji Art"	"https://www.appannie.com/apps/ios/app/fancykey-for-ios-8-personalize-your-keyboard-with-cool-fonts-colorful-themes-and-beautiful-emoji-art/"	"2015-04-01 12:38:47.794455"	"2015-04-01 12:39:03.284834"
716	"paid"	239	"Ticket to Ride Pocket"	"https://www.appannie.com/apps/ios/app/ticket-to-ride-pocket/"	"2015-04-01 12:38:47.805350"	"2015-04-01 12:39:03.296949"
717	"grossing"	239	"Texas HoldEm Poker Deluxe"	"https://www.appannie.com/apps/ios/app/texas-holdem-poker-deluxe/"	"2015-04-01 12:38:47.814056"	"2015-04-01 12:39:03.332508"
718	"free"	240	"Framatic - Magic Photo Collage and Pic Frame Stitch for Instagram FREE"	"https://www.appannie.com/apps/ios/app/framatic-magic-photo-collage-and-pic-frame-stitch-for-instagram-free/"	"2015-04-01 12:38:47.823057"	"2015-04-01 12:39:03.344047"
719	"paid"	240	"DirectVR Touch Remote"	"https://www.appannie.com/apps/ios/app/directvr-touch-remote/"	"2015-04-01 12:38:47.832653"	"2015-04-01 12:39:03.353239"
720	"grossing"	240	"Blood  Glory: Immortals"	"https://www.appannie.com/apps/ios/app/blood-glory-immortals/"	"2015-04-01 12:38:47.841163"	"2015-04-01 12:39:03.361829"
721	"free"	241	"ESPN"	"https://www.appannie.com/apps/ios/app/317469184/"	"2015-04-01 12:38:47.849910"	"2015-04-01 12:39:03.372444"
722	"paid"	241	"SMS Export"	"https://www.appannie.com/apps/ios/app/sms-export/"	"2015-04-01 12:38:47.859302"	"2015-04-01 12:39:03.382327"
723	"grossing"	241	"NCLEX RN Mastery"	"https://www.appannie.com/apps/ios/app/nclex-rn-mastery/"	"2015-04-01 12:38:47.868096"	"2015-04-01 12:39:03.392072"
724	"free"	242	"Racing Rivals"	"https://www.appannie.com/apps/ios/app/racing-rivals/"	"2015-04-01 12:38:47.877415"	"2015-04-01 12:39:03.401062"
725	"paid"	242	"Vector for iPhone"	"https://www.appannie.com/apps/ios/app/vector-for-iphone/"	"2015-04-01 12:38:47.886328"	"2015-04-01 12:39:03.409782"
726	"grossing"	242	"Monument Valley"	"https://www.appannie.com/apps/ios/app/monument-valley/"	"2015-04-01 12:38:47.895402"	"2015-04-01 12:39:03.420199"
727	"free"	243	"Emoji Dodge"	"https://www.appannie.com/apps/ios/app/emoji-dodge/"	"2015-04-01 12:38:47.905851"	"2015-04-01 12:39:03.429979"
728	"paid"	243	"Pocket God"	"https://www.appannie.com/apps/ios/app/pocket-god/"	"2015-04-01 12:38:47.914205"	"2015-04-01 12:39:03.439443"
729	"grossing"	243	"K歌达人-最专业的手机KTV"	"https://www.appannie.com/apps/ios/app/465045293/"	"2015-04-01 12:38:47.923840"	"2015-04-01 12:39:03.448577"
730	"free"	244	"Angry Birds Free"	"https://www.appannie.com/apps/ios/app/angry-birds-free/"	"2015-04-01 12:38:47.933821"	"2015-04-01 12:39:03.457419"
731	"paid"	244	"Ringtone Designer Pro - Create Unlimited Ringtones, Text Tones, Email Alerts, and More!"	"https://www.appannie.com/apps/ios/app/ringtone-designer-pro-create-unlimited-ringtones-text-tones-email-alerts-and-more/"	"2015-04-01 12:38:47.943508"	"2015-04-01 12:39:03.467954"
732	"grossing"	244	"7 Minute Workout Challenge"	"https://www.appannie.com/apps/ios/app/7-minute-workout-challenge/"	"2015-04-01 12:38:47.953196"	"2015-04-01 12:39:03.475354"
733	"free"	245	"Exploration Lite"	"https://www.appannie.com/apps/ios/app/exploration-lite/"	"2015-04-01 12:38:47.959719"	"2015-04-01 12:39:03.482622"
734	"paid"	245	"iCalendar"	"https://www.appannie.com/apps/ios/app/icalendar/"	"2015-04-01 12:38:47.967326"	"2015-04-01 12:39:03.491162"
735	"grossing"	245	"Asphalt 8: Airborne"	"https://www.appannie.com/apps/ios/app/asphalt-8-airborne/"	"2015-04-01 12:38:47.974569"	"2015-04-01 12:39:03.498907"
736	"free"	246	"Geek - Smarter Shopping"	"https://www.appannie.com/apps/ios/app/geek-smarter-shopping/"	"2015-04-01 12:38:47.982731"	"2015-04-01 12:39:03.509273"
737	"paid"	246	"iTrackBites - Points Calculator with Weight Loss Exercise Tracker and Calorie Lose Counter for Diet Food Nutrition Watchers"	"https://www.appannie.com/apps/ios/app/itrackbites-points-calculator-with-weight-loss-exercise-tracker-and-calorie-lose-counter-for-diet-food-nutrition-watchers/"	"2015-04-01 12:38:47.990827"	"2015-04-01 12:39:03.519848"
738	"grossing"	246	"HotSchedules"	"https://www.appannie.com/apps/ios/app/hotschedules/"	"2015-04-01 12:38:48.002396"	"2015-04-01 12:39:03.530344"
739	"free"	247	"Wattpad - Free Books and eBook Reader - Read Fiction, Romance, Fanfiction stories"	"https://www.appannie.com/apps/ios/app/wattpad-free-books-and-ebook-reader-read-fiction-romance-fanfiction-stories/"	"2015-04-01 12:38:48.011975"	"2015-04-01 12:39:03.558836"
740	"paid"	247	"A Dark Room"	"https://www.appannie.com/apps/ios/app/a-dark-room/"	"2015-04-01 12:38:48.021019"	"2015-04-01 12:39:03.571393"
741	"grossing"	247	"TurboScan: quickly scan multipage documents into high-quality PDFs"	"https://www.appannie.com/apps/ios/app/turboscan-quickly-scan-multipage-documents-into-high-quality-pdfs/"	"2015-04-01 12:38:48.030188"	"2015-04-01 12:39:03.582120"
742	"free"	248	"Camera360 Ultimate"	"https://www.appannie.com/apps/ios/app/camera360-ultimate/"	"2015-04-01 12:38:48.039257"	"2015-04-01 12:39:03.591566"
743	"paid"	248	"Tank Hero"	"https://www.appannie.com/apps/ios/app/tank-hero/"	"2015-04-01 12:38:48.049598"	"2015-04-01 12:39:03.600955"
744	"grossing"	248	"Vonage Mobile – Voice, Text, and Video"	"https://www.appannie.com/apps/ios/app/vonage-mobile-voice-text-and-video/"	"2015-04-01 12:38:48.058804"	"2015-04-01 12:39:03.610255"
745	"free"	249	"Ringtones for iPhone : Ringtone Maker and Free ring.tones collection for iOS8"	"https://www.appannie.com/apps/ios/app/ringtones-for-iphone-ringtone-maker-and-free-ringtones-collection-for-ios8/"	"2015-04-01 12:38:48.067863"	"2015-04-01 12:39:03.621107"
746	"paid"	249	"djay 2 for iPhone"	"https://www.appannie.com/apps/ios/app/djay-2-for-iphone/"	"2015-04-01 12:38:48.078164"	"2015-04-01 12:39:03.631263"
747	"grossing"	249	"Shall we date?:WizardessHeart+"	"https://www.appannie.com/apps/ios/app/shall-we-date-wizardessheart+/"	"2015-04-01 12:38:48.088465"	"2015-04-01 12:39:03.641515"
748	"free"	250	"Audiobooks from Audible"	"https://www.appannie.com/apps/ios/app/audiobooks-from-audible/"	"2015-04-01 12:38:48.099142"	"2015-04-01 12:39:03.651477"
749	"paid"	250	"Ricky Carmichael's Motocross Matchup Pro"	"https://www.appannie.com/apps/ios/app/463869460/"	"2015-04-01 12:38:48.109447"	"2015-04-01 12:39:03.663968"
750	"grossing"	250	"Family Feud® 2"	"https://www.appannie.com/apps/ios/app/family-feud-2/"	"2015-04-01 12:38:48.118612"	"2015-04-01 12:39:03.676643"
751	"free"	251	"Pacer - Pedometer plus Weight and BMI Management and Blood Pressure Tracker"	"https://www.appannie.com/apps/ios/app/pacer-pedometer-plus-weight-and-bmi-management-and-blood-pressure-tracker/"	"2015-04-01 12:38:48.127984"	"2015-04-01 12:39:03.686173"
752	"paid"	251	"12 Steps AA Companion - Alcoholics Anonymous"	"https://www.appannie.com/apps/ios/app/12-steps-aa-companion-alcoholics-anonymous/"	"2015-04-01 12:38:48.137371"	"2015-04-01 12:39:03.695420"
753	"grossing"	251	"MMX Racing"	"https://www.appannie.com/apps/ios/app/mmx-racing/"	"2015-04-01 12:38:48.149075"	"2015-04-01 12:39:03.704893"
754	"free"	252	"Modern Combat 5: Blackout"	"https://www.appannie.com/apps/ios/app/modern-combat-5-blackout/"	"2015-04-01 12:38:48.157276"	"2015-04-01 12:39:03.715625"
755	"paid"	252	"Kingdom Rush Origins"	"https://www.appannie.com/apps/ios/app/kingdom-rush-origins/"	"2015-04-01 12:38:48.167186"	"2015-04-01 12:39:03.725419"
756	"grossing"	252	"ChristianMingle - Find God's Match For You®"	"https://www.appannie.com/apps/ios/app/christianmingle-find-gods/"	"2015-04-01 12:38:48.176227"	"2015-04-01 12:39:03.734406"
757	"free"	253	"Dictionary.com Dictionary  Thesaurus"	"https://www.appannie.com/apps/ios/app/dictionarycom-dictionary-thesaurus/"	"2015-04-01 12:38:48.185975"	"2015-04-01 12:39:03.744991"
758	"paid"	253	"Speak  Translate － Live Voice and Text Translator with Speech and Dictionary"	"https://www.appannie.com/apps/ios/app/speak-translate-live-voice-and-text-translator-with-speech-and-dictionary/"	"2015-04-01 12:38:48.195223"	"2015-04-01 12:39:03.753709"
759	"grossing"	253	"Invoice2go – Professional Invoices On The Go For Small Businesses"	"https://www.appannie.com/apps/ios/app/invoice2go-professional-invoices-on-the-go-for-small-businesses/"	"2015-04-01 12:38:48.207334"	"2015-04-01 12:39:03.765167"
760	"free"	254	"PicLab - Photo Editor"	"https://www.appannie.com/apps/ios/app/piclab-photo-editor/"	"2015-04-01 12:38:48.216576"	"2015-04-01 12:39:03.773255"
761	"paid"	254	"Adventure Time Game Wizard - Draw Your Own Adventure Time Games"	"https://www.appannie.com/apps/ios/app/adventure-time-game-wizard-draw-your-own-adventure-time-games/"	"2015-04-01 12:38:48.227939"	"2015-04-01 12:39:03.781088"
762	"grossing"	254	"KICK 15"	"https://www.appannie.com/apps/ios/app/kick-15/"	"2015-04-01 12:38:48.238038"	"2015-04-01 12:39:03.791491"
763	"free"	255	"KODAK Kiosk Connect App"	"https://www.appannie.com/apps/ios/app/kodak-kiosk-connect-app/"	"2015-04-01 12:38:48.248759"	"2015-04-01 12:39:03.800711"
764	"paid"	255	"MotionX 24/7: Sleeptracker, Sleep Cycle Alarm, Snore, Apnea, Heart Rate Monitor, Weight Loss, Activity Tracker"	"https://www.appannie.com/apps/ios/app/motionx-247-sleeptracker-sleep-cycle-alarm-snore-apnea-heart-rate-monitor-weight-loss-activity-tracker/"	"2015-04-01 12:38:48.257345"	"2015-04-01 12:39:03.810134"
765	"grossing"	255	"Fashion Story™"	"https://www.appannie.com/apps/ios/app/fashion-storytm/"	"2015-04-01 12:38:48.266970"	"2015-04-01 12:39:03.821357"
766	"free"	256	"Madden NFL Mobile"	"https://www.appannie.com/apps/ios/app/madden-nfl-mobile/"	"2015-04-01 12:38:48.276454"	"2015-04-01 12:39:03.829929"
767	"paid"	256	"Clear – Tasks, Reminders  To-Do Lists"	"https://www.appannie.com/apps/ios/app/clear-tasks-reminders-to-do-lists/"	"2015-04-01 12:38:48.285254"	"2015-04-01 12:39:03.838935"
768	"grossing"	256	"iDownloader Pro - Music Downloader and Download Manager"	"https://www.appannie.com/apps/ios/app/idownloader-pro-music-downloader-and-download-manager/"	"2015-04-01 12:38:48.294721"	"2015-04-01 12:39:03.849052"
769	"free"	257	"Runnin through the 6"	"https://www.appannie.com/apps/ios/app/runnin-through-the-6/"	"2015-04-01 12:38:48.305953"	"2015-04-01 12:39:03.859031"
770	"paid"	257	"Blood Type Diet®"	"https://www.appannie.com/apps/ios/app/379485721/"	"2015-04-01 12:38:48.316494"	"2015-04-01 12:39:03.869357"
771	"grossing"	257	"War of Legions"	"https://www.appannie.com/apps/ios/app/war-of-legions/"	"2015-04-01 12:38:48.325303"	"2015-04-01 12:39:03.877895"
772	"free"	258	"Skout - Meet, Chat, Friend"	"https://www.appannie.com/apps/ios/app/skout-meet-chat-friend/"	"2015-04-01 12:38:48.333869"	"2015-04-01 12:39:03.887163"
773	"paid"	258	"Authentic Weather"	"https://www.appannie.com/apps/ios/app/authentic-weather/"	"2015-04-01 12:38:48.343307"	"2015-04-01 12:39:03.897807"
774	"grossing"	258	"Campus Life™: Fashion Girl"	"https://www.appannie.com/apps/ios/app/campus-lifetm-fashion-girl/"	"2015-04-01 12:38:48.355527"	"2015-04-01 12:39:03.906923"
775	"free"	259	"Fly Delta"	"https://www.appannie.com/apps/ios/app/fly-delta/"	"2015-04-01 12:38:48.364544"	"2015-04-01 12:39:03.918263"
776	"paid"	259	"ControlMyWeight ™ - Calorie Counter"	"https://www.appannie.com/apps/ios/app/controlmyweight-calorie-counter/"	"2015-04-01 12:38:48.373952"	"2015-04-01 12:39:03.927577"
777	"grossing"	259	"Slots Vacation - Free Slot Machines"	"https://www.appannie.com/apps/ios/app/slots-vacation-free-slot-machines/"	"2015-04-01 12:38:48.383721"	"2015-04-01 12:39:03.937515"
778	"free"	260	"Covet Fashion - The Game for Dresses, Hairstyles and Shopping"	"https://www.appannie.com/apps/ios/app/covet-fashion-the-game-for-dresses-hairstyles-and-shopping/"	"2015-04-01 12:38:48.393436"	"2015-04-01 12:39:03.947538"
779	"paid"	260	"ProTracker Plus WW Watchers Nutrition and Exercise Value Tracker, Database and Calculator"	"https://www.appannie.com/apps/ios/app/protracker-plus-ww-watchers-nutrition-and-exercise-value-tracker-database-and-calculator/"	"2015-04-01 12:38:48.405353"	"2015-04-01 12:39:03.957563"
780	"grossing"	260	"Stormfall: Rise of Balur"	"https://www.appannie.com/apps/ios/app/stormfall-rise-of-balur/"	"2015-04-01 12:38:48.415124"	"2015-04-01 12:39:03.966292"
781	"free"	261	"TextNow Classic - Free Text + Calls : Free Texting Picture Messaging Phone Calling and Phone Number"	"https://www.appannie.com/apps/ios/app/textnow-classic-free-text-calls-free-texting-picture-messaging-phone-calling-and-phone-number/"	"2015-04-01 12:38:48.424238"	"2015-04-01 12:39:03.976554"
782	"paid"	261	"Secret Photo+Video Vault - The Ultimate Private Photo  Video Manager"	"https://www.appannie.com/apps/ios/app/secret-photovideo-vault-the-ultimate-private-photo-video-manager/"	"2015-04-01 12:38:48.434182"	"2015-04-01 12:39:03.985133"
783	"grossing"	261	"فزعة"	"https://www.appannie.com/apps/ios/app/793770655/"	"2015-04-01 12:38:48.443815"	"2015-04-01 12:39:03.992946"
784	"free"	262	"Upload'n'Roll (Camera roll for Snapchat)"	"https://www.appannie.com/apps/ios/app/uploadnroll-camera-roll-for/"	"2015-04-01 12:38:48.454525"	"2015-04-01 12:39:04.003848"
785	"paid"	262	"The Impossible Quiz!"	"https://www.appannie.com/apps/ios/app/the-impossible-quiz/"	"2015-04-01 12:38:48.463784"	"2015-04-01 12:39:04.015111"
786	"grossing"	262	"Angry Birds Friends"	"https://www.appannie.com/apps/ios/app/angry-birds-friends/"	"2015-04-01 12:38:48.472454"	"2015-04-01 12:39:04.024415"
787	"free"	263	"Poshmark: Buy  Sell Fashion"	"https://www.appannie.com/apps/ios/app/poshmark-buy-sell-fashion/"	"2015-04-01 12:38:48.481750"	"2015-04-01 12:39:04.033817"
788	"paid"	263	"Frogger: Hyper Arcade Edition"	"https://www.appannie.com/apps/ios/app/frogger-hyper-arcade-edition/"	"2015-04-01 12:38:48.491223"	"2015-04-01 12:39:04.043663"
789	"grossing"	263	"ForeFlight Mobile"	"https://www.appannie.com/apps/ios/app/foreflight-mobile/"	"2015-04-01 12:38:48.502981"	"2015-04-01 12:39:04.052597"
790	"free"	264	"2048"	"https://www.appannie.com/apps/ios/app/840919914/"	"2015-04-01 12:38:48.512289"	"2015-04-01 12:39:04.065431"
791	"paid"	264	"Coach's Eye - Instant Replay Video Analysis"	"https://www.appannie.com/apps/ios/app/coachs-eye-instant-replay-video-analysis/"	"2015-04-01 12:38:48.522251"	"2015-04-01 12:39:04.075003"
792	"grossing"	264	"MovieStarPlanet"	"https://www.appannie.com/apps/ios/app/moviestarplanet/"	"2015-04-01 12:38:48.531485"	"2015-04-01 12:39:04.084933"
793	"free"	265	"Expedia Hotels  Flights"	"https://www.appannie.com/apps/ios/app/expedia-hotels-flights/"	"2015-04-01 12:38:48.540995"	"2015-04-01 12:39:04.093383"
794	"paid"	265	"Cut Me In Pro - Easy to use Photo Chop Background Adjuster with Photoshop like effects!"	"https://www.appannie.com/apps/ios/app/cut-me-in-pro-easy-to-use-photo-chop-background-adjuster-with-photoshop-like-effects/"	"2015-04-01 12:38:48.551930"	"2015-04-01 12:39:04.102424"
795	"grossing"	265	"Angry Birds Epic"	"https://www.appannie.com/apps/ios/app/angry-birds-epic/"	"2015-04-01 12:38:48.561325"	"2015-04-01 12:39:04.114882"
796	"free"	266	"Sound Clips for Messenger"	"https://www.appannie.com/apps/ios/app/sound-clips-for-messenger/"	"2015-04-01 12:38:48.570088"	"2015-04-01 12:39:04.125365"
797	"paid"	266	"Mextures"	"https://www.appannie.com/apps/ios/app/mextures/"	"2015-04-01 12:38:48.578934"	"2015-04-01 12:39:04.134774"
798	"grossing"	266	"Epocrates"	"https://www.appannie.com/apps/ios/app/epocrates/"	"2015-04-01 12:38:48.589481"	"2015-04-01 12:39:04.144491"
799	"free"	267	"Lettercraft - A Word Game"	"https://www.appannie.com/apps/ios/app/lettercraft-a-word-game/"	"2015-04-01 12:38:48.599289"	"2015-04-01 12:39:04.154972"
800	"paid"	267	"Red Onion - Tor-powered web browser for anonymous browsing"	"https://www.appannie.com/apps/ios/app/red-onion-tor-powered-web-browser-for-anonymous-browsing/"	"2015-04-01 12:38:48.608994"	"2015-04-01 12:39:04.166273"
801	"grossing"	267	"4 Pics 1 Word"	"https://www.appannie.com/apps/ios/app/4-pics-1-word/"	"2015-04-01 12:38:48.616935"	"2015-04-01 12:39:04.175926"
802	"free"	268	"Chromecast"	"https://www.appannie.com/apps/ios/app/chromecast/"	"2015-04-01 12:38:48.626750"	"2015-04-01 12:39:04.184997"
803	"paid"	268	"LiveATC Air Radio"	"https://www.appannie.com/apps/ios/app/liveatc-air-radio/"	"2015-04-01 12:38:48.636100"	"2015-04-01 12:39:04.193779"
804	"grossing"	268	"Angry Birds"	"https://www.appannie.com/apps/ios/app/angry-birds/"	"2015-04-01 12:38:48.647616"	"2015-04-01 12:39:04.203346"
805	"free"	269	"Photo Editor-"	"https://www.appannie.com/apps/ios/app/546821797/"	"2015-04-01 12:38:48.658389"	"2015-04-01 12:39:04.215202"
806	"paid"	269	"Tozzle - Toddler's favorite puzzle"	"https://www.appannie.com/apps/ios/app/tozzle-toddlers-favorite-puzzle/"	"2015-04-01 12:38:48.668084"	"2015-04-01 12:39:04.224314"
807	"grossing"	269	"FANTASICA -TCG card game-"	"https://www.appannie.com/apps/ios/app/fantasica-tcg-card-game-/"	"2015-04-01 12:38:48.678050"	"2015-04-01 12:39:04.233497"
808	"free"	270	"VSCO Cam®"	"https://www.appannie.com/apps/ios/app/588013838/"	"2015-04-01 12:38:48.687498"	"2015-04-01 12:39:04.246073"
809	"paid"	270	"DAILY for Craigslist (Universal Version)"	"https://www.appannie.com/apps/ios/app/daily-for-craigslist-universal-version/"	"2015-04-01 12:38:48.698786"	"2015-04-01 12:39:04.255798"
810	"grossing"	270	"Kingdom Age"	"https://www.appannie.com/apps/ios/app/kingdom-age/"	"2015-04-01 12:38:48.708576"	"2015-04-01 12:39:04.266634"
811	"free"	271	"Music Tube - Music From Youtube"	"https://www.appannie.com/apps/ios/app/music-tube-music-from-youtube/"	"2015-04-01 12:38:48.717323"	"2015-04-01 12:39:04.275685"
812	"paid"	271	"Hipstamatic"	"https://www.appannie.com/apps/ios/app/hipstamatic/"	"2015-04-01 12:38:48.727186"	"2015-04-01 12:39:04.287028"
813	"grossing"	271	"Fairway Solitaire Blast"	"https://www.appannie.com/apps/ios/app/fairway-solitaire-blast/"	"2015-04-01 12:38:48.736916"	"2015-04-01 12:39:04.296780"
814	"free"	272	"ff"	"https://www.appannie.com/apps/ios/app/927819872/"	"2015-04-01 12:38:48.747497"	"2015-04-01 12:39:04.305300"
815	"paid"	272	"Adulticons"	"https://www.appannie.com/apps/ios/app/adulticons/"	"2015-04-01 12:38:48.756831"	"2015-04-01 12:39:04.314390"
816	"grossing"	272	"VSCO Cam®"	"https://www.appannie.com/apps/ios/app/588013838/"	"2015-04-01 12:38:48.764499"	"2015-04-01 12:39:04.321844"
817	"free"	273	"5000+ Emoji New - 3D Animated Emoticons Keyboard Free"	"https://www.appannie.com/apps/ios/app/5000-emoji-new-3d-animated-emoticons-keyboard-free/"	"2015-04-01 12:38:48.771559"	"2015-04-01 12:39:04.331702"
818	"paid"	273	"Reversee - Reverse Image Search"	"https://www.appannie.com/apps/ios/app/reversee-reverse-image-search/"	"2015-04-01 12:38:48.779767"	"2015-04-01 12:39:04.338924"
819	"grossing"	273	"Cupcake Mania™"	"https://www.appannie.com/apps/ios/app/cupcake-maniatm/"	"2015-04-01 12:38:48.787872"	"2015-04-01 12:39:04.347175"
820	"free"	274	"Bubble Witch 2 Saga"	"https://www.appannie.com/apps/ios/app/bubble-witch-2-saga/"	"2015-04-01 12:38:48.795676"	"2015-04-01 12:39:04.354998"
821	"paid"	274	"RadarScope"	"https://www.appannie.com/apps/ios/app/radarscope/"	"2015-04-01 12:38:48.803727"	"2015-04-01 12:39:04.364024"
822	"grossing"	274	"NFL Showdown: Football Manager"	"https://www.appannie.com/apps/ios/app/nfl-showdown-football-manager/"	"2015-04-01 12:38:48.815266"	"2015-04-01 12:39:04.374351"
823	"free"	275	"Piano Tiles (Don't Tap The White Tile)"	"https://www.appannie.com/apps/ios/app/848160327/"	"2015-04-01 12:38:48.825156"	"2015-04-01 12:39:04.382761"
824	"paid"	275	"Star Wars®: Knights of the Old Republic™"	"https://www.appannie.com/apps/ios/app/star-wars-knights-of-the-old-republictm/"	"2015-04-01 12:38:48.833775"	"2015-04-01 12:39:04.392935"
825	"grossing"	275	"Whitepages"	"https://www.appannie.com/apps/ios/app/287734809/"	"2015-04-01 12:38:48.843431"	"2015-04-01 12:39:04.403006"
826	"free"	276	"Snap Sender - upload photo  video from camera roll to SnapChat"	"https://www.appannie.com/apps/ios/app/snap-sender-upload-photo-video/"	"2015-04-01 12:38:48.852325"	"2015-04-01 12:39:04.412206"
827	"paid"	276	"Pet First Aid by American Red Cross"	"https://www.appannie.com/apps/ios/app/pet-first-aid-by-american-red-cross/"	"2015-04-01 12:38:48.861321"	"2015-04-01 12:39:04.421459"
828	"grossing"	276	"Hotspot Shield VPN for iPhone | Unblock Sites, WiFi Security  Privacy"	"https://www.appannie.com/apps/ios/app/hotspot-shield-vpn-for-iphone-unblock-sites-wifi-security-privacy/"	"2015-04-01 12:38:48.873497"	"2015-04-01 12:39:04.432552"
